Stock Code;Bar Code;Stock Description;Retail Price Incl.;Count
NG12-25;6005721114580;RUW NUTS 12MM (25);R 53.00;
NG12-5;6005721119417;RUW NUTS 12MM (5);R 11.00;
NG16-2;6005721119424;RUW NUTS 16MM (2);R 9.50;
NG16-8;6005721114597;RUW NUTS 16MM (8);R 37.00;
NG20-2;6005721101528;RUW NUTS 20MM (2);R 17.50;
NG20-8;6005721114603;RUW NUTS 20MM (8);R 75.50;
NIA0535-10;6005721110599;RUW NAIL IN ANCHOR 5X35 (10);R 12.50;
NIA0545-10;6005721110605;RUW NAIL IN ANCHOR 5X45 (10);R 12.50;
NIA0635-8;6005721110612;RUW NAIL IN ANCHOR 6X35 (8);R 10.00;
NIA0645-8;6005721110629;RUW NAIL IN ANCHOR 6X45 (8);R 10.00;
NIA0655-8;6005721110636;RUW NAIL IN ANCHOR 6X55 (8);R 11.00;
NIA0670-5;6005721110643;RUW NAIL IN ANCHOR 6X70 (5);R 7.50;
NIA08100-5;6005721110674;RUW NAIL IN ANCHOR 8X100 (5);R 17.50;
NIA08120-5;6005721110681;RUW NAIL IN ANCHOR 8X120 (5);R 20.50;
NIA0860-5;6005721110650;RUW NAIL IN ANCHOR 8X60 (5);R 11.50;
NIA0875-5;6005721110667;RUW NAIL IN ANCHOR 8X75 (5);R 14.50;
NIA5035-50;6005721011827;RUW NAIL IN ANCHOR 5X35 (50);R 23.50;
NIA5045-50;6005721011834;RUW NAIL IN ANCHOR 5X45 (50);R 36.00;
NIA6035-50;6005721011841;RUW NAIL IN ANCHOR 6X35 (50);R 34.50;
NIA6045-50;6005721011858;RUW NAIL IN ANCHOR 6X45 (50);R 37.00;
NIA6055-50;6005721011865;RUW NAIL IN ANCHOR 6X55 (50);R 46.50;
NIA6070-50;6005721011872;RUW NAIL IN ANCHOR 6X70 (50);R 47.00;
NIA80100-50;6005721011902;RUW NAIL IN ANCHOR 8X100 (50);R 94.50;
NIA80120-50;6005721011919;RUW NAIL IN ANCHOR 8X120 (50);R 149.50;
NIA8060-50;6005721011889;RUW NAIL IN ANCHOR 8X60 (50);R 62.50;
NIA8075-50;6005721011896;RUW NAIL IN ANCHOR 8X75 (50);R 82.00;
NLC302G;;PL HOUSE HOLD WHITE 20LT;R 265.00;
NSO0010;;MTS SOLDER ACID CORE 30S-2.5MMX250G;R 131.50;
NSO0015;;MTS SOLDER ACID CORE 30S-2.5MMX500G;R 226.50;
NWP05-20;6005721050000;RUW NYLON WALL PLUG 5MM (20);R 8.50;
NWP06-15;6005721050017;RUW NYLON WALL PLUG 6MM (15);R 8.50;
NWP07-15;6005721050024;RUW NYLON WALL PLUG 7MM (15);R 10.00;
NWP08-10;6005721050031;RUW NYLON WALL PLUG 8MM (10);R 8.50;
NWP10-4;6005721050048;RUW NYLON WALL PLUG 10MM (4);R 8.50;
NWP12-4;6005721050055;RUW NYLON WALL PLUG 12MM (4);R 8.50;
NWP14-2;6005721050062;RUW NYLON WALL PLUG 14MM (2);R 6.50;
NY1C;6003851010123;PL ENAMEL WHITE 5LT;R 415.10;
NY1D;6003851010130;PL ENAMEL WHITE 1LT;R 142.30;
NY1E;6003851010147;PL ENAMEL WHITE 500ML;R 81.30;
NYCS200;;LS NY SHEEN CLEAR 200LT;R 12,384.50;
NYL04-50;6005721101702;RUW NYLOCK NUT 4MM (50);R 21.00;
NYL05-25;6005721101719;RUW NYLOCK NUT 5MM (25);R 12.00;
NYL06-10;6005721119431;RUW NYLOCK NUT 6MM (10);R 8.00;
NYL08-5;6005721119448;RUW NYLOCK NUT 8MM (5);R 7.50;
NYL10-3;6005721119455;RUW NYLOCK NUT 10MM (3);R 6.50;
NYL12-2;6005721119462;RUW NYLOCK NUT 12MM (2);R 9.00;
NYL16-2;6005721101764;RUW NYLOCK NUT 16MM (2);R 16.00;
NYL20-2;6005721101771;RUW NYLOCK NUT 20MM (2);R 26.50;
OCC1C;6003851065826;PL ONE COAT CEILING WHITE 5LT;R 345.50;
OCC1D;;PL ONE COAT CEILING WHITE 1LT;R 99.30;
OVR002;;L/C GLOBE E14 40WATT OVEN LAMP;R 35.50;
OWS0525-10;6005721110896;RUW ONE WAY SCREW 5X25 (10);R 12.00;
OWS0532-10;6005721110902;RUW ONE WAY SCREW 5X32 (10);R 15.00;
OWS0545-10;6005721110919;RUW ONE WAY SCREW 5X45 (10);R 16.50;
P1A10U;6002919094495;EUREKA PADLOCK IRON K/A 20MM 2;R 37.00;
P1A20U;6002919094501;EUREKA PADLOCK IRON 30MM;R 28.00;
P1A40U;6002919094518;EUREKA PADLOCK IRON L/S 30MM;R 41.50;
P1A50U;6002919094525;EUREKA PADLOCK IRON 40MM;R 33.50;
P1A70U;6002919094532;EUREKA PADLOCK IRON K/A 50MM 3;R 181.00;
P1A90U;6002919094549;EUREKA PADLOCK IRON L/S 50MM;R 99.50;
P1B10U;6002919094556;EUREKA PADLOCK IRON K/A 20MM 3;R 54.00;
P1B80U;6002919094563;EUREKA PADLOCK IRON K/A 50MM 4;R 225.00;
P1C10U;6002919094570;EUREKA PADLOCK IRON 25MM;R 22.00;
P1C30U;6002919094587;EUREKA PADLOCK IRON K/A 30MM 3;R 87.00;
P1C40U;6002919094594;EUREKA PADLOCK IRON L/S 40MM;R 48.00;
P1D20U;6002919094600;EUREKA PADLOCK IRON K/A 30MM 6;R 166.00;
P1D50U;6002919094617;EUREKA PADLOCK IRON K/A 40MM 6;R 187.00;
P1D60U;6002919094624;EUREKA PADLOCK IRON 50MM;R 55.50;
P1D90U;6002919094631;EUREKA PADLOCK IRON K/A 60MM 2;R 178.00;
P1E10U;6002919094648;EUREKA PADLOCK IRON K/A 25MM 2;R 42.00;
P1E30U;6002919094655;EUREKA PADLOCK IRON K/A 40MM 3;R 97.50;
P1E40U;6002919094662;EUREKA PADLOCK IRON K/A 40MM 4;R 125.00;
P1F10U;6002919094679;EUREKA PADLOCK IRON K/A 25MM 4;R 81.50;
P1F80U;6002919094686;EUREKA PADLOCK IRON 60MM;R 81.00;
P1H10U;6002919094693;EUREKA PADLOCK BRASS K/A 20M 2;R 67.50;
P1H20U;6002919094709;EUREKA PADLOCK BRASS 30MM;R 69.00;
P1H40U;6002919094716;EUREKA PADLOCK BRASS L/S 30MM;R 79.50;
P1H50U;6002919094723;EUREKA PADLOCK BRASS 40MM;R 92.50;
P1H70U;6002919094730;EUREKA PADLOCK BRASS K/A 50M 3;R 472.00;
P1H90U;6002919094747;EUREKA PADLOCK BRASS L/S 50MM;R 179.00;
P1I10U;6002919094754;EUREKA PADLOCK BRASS K/A 20M 3;R 97.00;
P1I80U;6002919094761;EUREKA PADLOCK BRASS K/A 50M 4;R 599.00;
P1J10U;6002919094778;EUREKA PADLOCK BRASS 25MM;R 45.50;
P1J30U;6002919094785;EUREKA PADLOCK BRASS K/A 30M 3;R 199.00;
P1J40U;6002919094792;EUREKA PADLOCK BRASS L/S 40MM;R 98.00;
P1K20U;6002919094808;EUREKA PADLOCK BRASS K/A 30M 6;R 389.00;
P1K50U;6002919094815;EUREKA PADLOCK BRASS K/A 40M 6;R 499.00;
P1K60U;6002919094822;EUREKA PADLOCK BRASS 50MM;R 159.00;
P1K90U;6002919094839;EUREKA PADLOCK BRASS K/A 60M 2;R 498.00;
P1L10U;6002919094846;EUREKA PADLOCK BRASS K/A 25M 2;R 87.50;
P1L30U;6002919094853;EUREKA PADLOCK BRASS K/A 40M 3;R 277.00;
P1L40U;6002919094860;EUREKA PADLOCK BRASS K/A 40M 4;R 357.00;
P1M10U;6002919094877;EUREKA PADLOCK BRASS K/A 25M 4;R 173.00;
P1M80U;6002919094884;EUREKA PADLOCK BRASS 60MM;R 257.00;
P2A10U;6002919096109;EUREKA MOON DISCUS K/A 50MM 2;R 244.00;
P2A20U;6002919096123;EUREKA MOON DISCUS K/A 60MM 3;R 398.00;
P2A30U;6002919096024;EUREKA MOON DISCUS 70MM;R 175.00;
P2A40U;6002919096161;EUREKA MOON DISCUS K/A 70MM 3;R 423.00;
P2A50U;6002919096147;EUREKA MOON DISCUS K/A 70MM 2;R 298.00;
P2A60U;6002919096185;EUREKA MOON DISCUS K/A 80MM 2;R 351.00;
P2A80U;6002919095768;EUREKA HASP CYL CR/P 63MM;R 87.00;
P2A90U;6002919095720;EUREKA HASP & STAPLE 150MM;R 59.00;
P2C10U;6002919096048;EUREKA MOON DISCUS 60MM;R 137.00;
P2C70U;6002919096062;EUREKA MOON DISCUS 90MM;R 193.00;
P2C80U;6002919095744;EUREKA HASP & H/STAPLE 90MM;R 41.50;
P2D50U;6002919095980;EUREKA KEYHOLE LOCK;R 46.50;
P2D90U;6002919096796;EUREKA HASP & STAPLE 75MM BR/P;R 48.50;
P2E10U;6002919095904;EUREKA INS P/L BRASS 50MM;R 154.00;
P2E20U;6002919095928;EUREKA INS P/L BRASS 60MM;R 210.00;
P2E30U;6002919095942;EUREKA INS P/L BRASS 70MM;R 271.00;
P2E40U;6002919095829;EUREKA INS CP HRD KA 70MM 3;R 592.00;
P2E50U;6002919095966;EUREKA INS P/L BRASS 80MM;R 324.00;
P2E60U;6002919095843;EUREKA INS CP HRD KA 80MM 2;R 440.00;
P2E70U;6002919095621;EUREKA CUP/B LOCK WHITE 60MM;R 27.50;
P2E80U;6002919095669;EUREKA GATELOCK ROUNDED;R 149.00;
P2E90U;6002919095683;EUREKA GATELOCK ROUNDED K/A 2;R 246.50;
P2G10U;6002919095867;EUREKA INS IRON CP 70MM;R 150.00;
P2G20U;6002919095881;EUREKA INS IRON CP 80MM;R 169.00;
P2G30U;6002919095782;EUREKA INSURE P/STEEL CSE 80MM;R 225.00;
P2G50U;6002919095805;EUREKA INS CP HRD ST 90MM;R 256.00;
P2G70U;6002919095607;EUREKA CUP/B LOCK BROWN 60MM;R 26.50;
P2G80U;;EUREKA GATELOCK SQUAREBODY;R 149.00;
P2H60U;6002919096505;EUREKA PATIO LOCK BRONZE;R 140.00;
P2I10U;6002919096246;EUREKA P/LOCK & SHCL 30MM;R 69.50;
P2I20U;6002919096260;EUREKA P/LOCK & SHCL 40MM;R 104.00;
P2I30U;6002919096284;EUREKA P/LOCK SHOURDED 50MM;R 222.00;
P2I40U;6002919095485;EUREKA COMB LOCK RND;R 89.50;
P2I50U;6002919096468;EUREKA P/LOCK SOL/S RND 65MM;R 188.00;
P2I60U;;EUREKA PATIO LOCK SILVER;R 137.00;
P2I70U;6002919096529;EUREKA CUP/B LOCK 2L 51MM 4;R 101.00;
P2I80U;6002919095560;EUREKA CUP/B LOCK 2L 64MM 4;R 118.00;
P2I90U;6002919095584;EUREKA CUP/B LOCK 2L 76MM 2;R 75.00;
P2J10U;6002919096000;EUREKA LUGGAGE RESET 20MM;R 34.50;
P2J20U;5002919096307;EUREKA P/LOCK IRON SHRD 40MM;R 95.00;
P2J60U;6002919095386;EUREKA CAM LOCK 20MM;R 57.00;
P2K10U;6002919095423;EUREKA COMB LOCK BRS 20MM;R 78.00;
P2K20U;6002919095447;EUREKA COMB LOCK BRS 30MM;R 135.00;
P2K30U;6002919095461;EUREKA COMB LOCK BRS 40MM;R 194.00;
P2K40U;6002919096420;EUREKA P/LOCK LAM W/P 40MM;R 77.00;
P2K50U;6002919095645;EUREKA P/LOCK DIGITAL 35/40MM;R 92.00;
P2K60U;6002919095409;EUREKA CAM LOCK 25MM;R 57.00;
P2K70U;6002919095508;EUREKA CUP/B LOCK 2L;R 36.00;
P2K80U;6002919095522;EUREKA C/BOARD LOCK 2LEVER 64M;R 39.50;
P2L10U;6002919096321;EUREKA P/LOCK LAM 30MM;R 45.50;
P2L20U;6002919096345;EUREKA P/LOCK LAM 40MM;R 59.50;
P2L30U;6002919096406;EUREKA P/LOCK LAM W/PROOF 30MM;R 58.50;
P2L50U;6002919096369;EUREKA P/LOCK LAM K/A 40MM 3;R 159.00;
P2L60U;6002919096383;EUREKA P/LOCK LAM L/S 50MM;R 92.50;
P2L70U;6002919096482;EUREKA P/LOCK SOL LS 65MM;R 199.00;
P2L80U;6002919096222;EUREKA PADBOLT REG ZP 100MM;R 74.50;
P2L90U;6002919096208;EUREKA PADBOLT DBL ZP 100MM;R 68.00;
P2M10U;6002919096543;EUREKA QUATTRO H/S BRASS 40MM;R 157.00;
P2M20U;6002919096567;EUREKA QUATTRO H/S BRASS 50MM;R 221.00;
P2M30U;6002919096581;EUREKA QUATTRO H/S BRASS 60MM;R 299.00;
P2M40U;6002919096444;EUREKA P/LOCK LAM W/P 50MM;R 106.00;
PAN50-500G;6005721115631;RUW PANEL PIN 50X2.0MM (500GM;R 37.50;
PANP16-50G;6005721098989;RUW PANEL PIN 16X1.5MM (50G);R 11.50;
PANP20-50G;6005721098996;RUW PANEL PIN 20X1.6MM (50G);R 9.00;
PANP25-50G;6005721099009;RUW PANEL PIN 25X1.6MM (50G);R 9.00;
PANP32-50G;6005721099016;RUW PANEL PIN 32X1.6MM (50G);R 9.00;
PANP40-50G;6005721099023;RUW PANEL PIN 40X1.6MM (50G);R 9.00;
PANP50-50G;6005721099030;RUW PANEL PIN 50X2.0MM (50G);R 9.00;
PANP63-150G;6005721115570;RUW PANEL PIN 63X2.5MM (150G);R 14.50;
PB0125;6005721120376;RUW POZI BIT 1X25 (2);R 19.50;
PB0150;6005721120383;RUW POZI BIT 1X50 (1);R 17.50;
PB0225;6005721120369;RUW POZI BIT 2X25 (2);R 19.50;
PB0250;6005721120390;RUW POZI BIT 2X50 (1);R 21.00;
PEM1000C;6003851903722;PL PROF L/SHEEN WHITE 5LT;R 445.00;
PEM1000G;6003851903760;PL PROF L/SHEEN WHITE 20LT;R 1,502.00;
PEM600C;6003851062627;PL PROF ACRYLIC WHITE 5LT;R 252.00;
PEM600G;6003851062665;PL PROF ACRYLIC WHITE 20LT;R 858.00;
PEM900C;6003851903821;PL PROF SUPER MATT WHITE 5LT;R 324.00;
PEM900G;6003851903869;PL PROF SUPER MATT WHITE 20LT;R 1,075.00;
PER2056;;MTS DOOR WEDGE RUBBER;R 17.50;
PET5003C;6003851471924;PL PLASCOTUFF 5000 TRANS. 5LT;R 1,141.00;
PEX3002C;6003851471627;PL PLASCOTUFF 3000 BLACK 5LT;R 931.00;
PEX3004C;6003851471221;PL PLASCOTUFF 3000 GREY 5LT;R 972.00;
PEX3005C;;PL PLASCOTUFF 3000 ALUMIN. 5LT;R 966.00;
PFV1C;6003851217027;PL FLOOR CLEAR GLOSS 5LT;R 480.00;
PFV2C;6003851217126;PL FLOOR CLEAR SUEDE 5LT;R 480.00;
PGA1;6003851820104;PL GRIP ADDITIVE 200GR;R 40.70;
PHB000C;;INTERTHANE 990 WHITE 5LT;R 668.80;
PHB183C;;INTERTHANE 990 G/YELLOW 5LT;R 854.80;
PHD243C;;INTERTHANE L/ORANGE 5LT;R 711.90;
PHKS-2;6005721011124;RUW PICTURE HOOK LARGE (2);R 15.00;
PHKS-4;6005721011117;RUW PICTURE HOOK MEDIUM (4);R 29.50;
PHKS-6;6005721011100;RUW PICTURE HOOK SMALL (6);R 29.50;
PHX60C;;INTERTHANE 990 P/GREY 5LT;R 706.95;
PHY999C;;INTERTHANE BLACK 5LT;R 611.90;
PICP32-2;6005721111039;RUW PICTURE PLATE 32MM (2);R 11.50;
PINSP0225-10;6005721105380;RUW SPLIT PIN 2X25 (10);R 9.00;
PINSP0425-10;6005721105458;RUW SPLIT PIN 4X25 (10);R 15.00;
PINSP0440-10;6005721105465;RUW SPLIT PIN 4X40 (10);R 16.50;
PINSP0450-10;6005721105472;RUW SPLIT PIN 4X50 (10);R 18.00;
PINSP0525-10;6005721105489;RUW SPLIT PIN 5X25 (10);R 16.00;
PINSP0536-10;6005721105496;RUW SPLIT PIN 5X36 (10);R 19.00;
PINSP0550-10;6005721105502;RUW SPLIT PIN 5X50 (10);R 22.00;
PK2E;6003851210448;PL WOODCARE KNOTTING 500ML;R 114.00;
PL127C;6003851261525;PL GLATEX 8 CLEAR MATT 5LT;R 1,710.00;
PL127D;6003851261532;PL GLATEX 8 CLEAR MATT 1LT;R 492.00;
PL127E;6003851261549;PL GLATEX 8 CLEAR MATT 500ML;R 274.70;
PL17C;6003851260627;PL GLATEX 8 WHITE 5LT;R 1,710.00;
PL17D;6003585260634;PL GLATEX 8 WHITE 1LT;R 492.00;
PL17E;6003851260641;PL GLATEX 8 WHITE 500ML;R 274.70;
PL2D;6003851260139;PL GLATEX 8 U/COAT WHITE 1LT;R 297.00;
PL2E;6003851260146;PL GLATEX 8 U/COAT WHITE 500ML;R 183.40;
PL3D;6003851120136;PL GLATEX 8 METAL PRIMER 1LT;R 272.30;
PL3E;6003851120143;PL GLATEX 8 METAL PRIMER 500ML;R 183.40;
PL7C;6003851260221;PL GLATEX 8 CLEAR GLOSS 5LT;R 1,710.00;
PL7D;6003851260238;PL GLATEX 8 CLEAR GLOSS 1LT;R 492.00;
PL7E;6003851260245;PL GLATEX 8 CLEAR GLOSS 500ML;R 274.70;
PMP1D;6003851122932;PL MELAMINE PRIMER GREY 1LT;R 125.40;
PNW10D;;PL S/P GLOSS HERITAGE GREEN 1L;R 148.10;
PNW10E;;PL S/P GLOSS HERITAGE GREEN 5L;R 504.40;
PNW1C;6003851210523;PL S/P GLOSS RUSSET 5LT;R 504.40;
PNW1D;;PL S/P GLOSS RUSSET 1LT;R 148.10;
PNW21C;6003851210929;PL S/P SUEDE RUSSET 5LT;R 566.50;
PNW21D;6003851210936;PL S/P SUEDE RUSSET 1LT;R 161.50;
PNW22D;6003851211032;PL S/P SUEDE AMBER 1LT;R 161.50;
PNW23C;6003851211124;PL S/P SUEDE MID BROWN 5LT;R 566.50;
PNW23D;6003851211131;PL S/P SUEDE MID BROWN 1LT;R 161.50;
PNW24C;6003851211223;PL S/P SUEDE BURNT UMBER 5LT;R 566.50;
PNW24D;6003851211230;PL S/P SUEDE BURNT UMBER 1LT;R 161.50;
PNW2C;6003851210622;PL S/P GLOSS AMBER 5LT;R 504.40;
PNW2D;6003851210691;PL S/P GLOSS AMBER 1LT;R 148.10;
PNW3C;6003851210721;PL S/P GLOSS MID BROWN 5LT;R 504.40;
PNW3D;6003851210738;PL S/P GLOSS MID BROWN 1LT;R 148.10;
PNW4C;6003851210820;PL S/P GLOSS BURNT UMBER 5LT;R 504.40;
PNW4D;6003851210837;PL S/P GLOSS BURNT UMBER 1LT;R 148.10;
PP500C;6003851121928;PL PROF FILLERCOAT 5LT;R 234.00;
PP500G;6003851121966;PL PROF FILLERCOAT 20LT;R 792.00;
PP700C;6003851122024;PL PROF PLASTER PRIMER 5LT;R 361.00;
PP700G;6003851122062;PL PROF PLASTER PRIMER 20LT;R 1,339.00;
PRT9003C;;PL PLASCOTHANE 9000 TRANS. 5LT;R 959.50;
PRT90045;;PL PLASCOTHANE 9000 G/YELLOW 5;R 1,017.00;
PRU9001C;6003851262126;PL PLASCOTHANE 9000 WHITE 5LT;R 838.00;
PSB600C;6003851063525;PL PROF DAMP PLASTER 5LT;R 509.00;
PSB600G;6003851063563;PL PROF DAMP PLASTER 20LT;R 1,905.00;
PSS19C;;PL NC PRIMER SURFACER WHT 5LT;R 475.50;
PSU1G;6013851721166;PL TRUE COLOUR PR/SEAL/UND. 20;R 889.00;
PT1C;6003851144620;PL GLATEX 8 THINNERS 5LT;R 541.60;
PT1D;6003851144644;PL GLATEX 8 THINNERS 1LT;R 166.00;
PT2C;;PL THINNERS PT2 5LT;R 292.50;
PT2G;6003851148161;PL THINNERS PT2 20LT;R 1,066.00;
PU800C;6003851121768;PL PROF GP UNDERCOAT 5LT;R 320.00;
PUC1C;6003851440128;PL PURECOAT CLEAR 5LT;R 663.00;
PUC27C;6003851441323;PL PURECOAT NAVY L/GREY 5LT;R 917.00;
PUGWP5;;LS PU GLASSCOAT SEALER WHITE 5LT;R 536.50;
PUR1C;6003851147225;PL UNIVERSAL REDUCER 5LT;R 271.00;
PVA01001;6008558031099;DEK ACRYLIC PVA WHITE 1LT;R 78.00;
PVA01005;6008558031105;DEK ACRYLIC PVA WHITE 5LT;R 236.00;
PVA01020;6008558031112;DEK ACRYLIC PVA WHITE 20LT;R 867.50;
PVA02020;6008558031129;DEK ACRYLIC PVA PASTEL 20LT;R 1,026.00;
PWP01001;6008558009807;DEK PINK WOOD PRIMER 1LT;R 96.60;
PWP01005;6008558009791;DEK PINK WOOD PRIMER 5LT;R 329.00;
PWP01020;6008558021366;DEK PINK WOOD PRIMER 20LT;R 1,240.50;
PWP01500;6008558009814;DEK PINK WOOD PRIMER 500ML;R 67.00;
QCP01001;6008558009876;DEK QUICKPRIME 1LT;R 114.50;
QCP01005;6008558009869;DEK QUICKPRIME 5LT;R 402.00;
QDE01001;6008558009913;DEK QD BATTLESHIP GREY 1LT;R 113.50;
QDE01005;6008558009906;DEK QD BATTLESHIP GREY 5LT;R 392.00;
QDE01020;6008558009890;DEK QD BATTLESHIP GREY 20LT;R 1,429.20;
QDE02001;6008558009982;DEK QD BLACK 1LT;R 113.50;
QDE02005;6008558009975;DEK QD BLACK 5LT;R 392.00;
QDE02020;6008558009968;DEK QD BLACK 20LT;R 1,429.20;
QDE07005;6008558010032;DEK QD CASE BLACK 5LT;R 421.50;
QDE08001;6008558010100;DEK QD CASE RED 1LT;R 123.00;
QDE08005;6008558010094;DEK QD CASE RED 5LT;R 421.50;
QDE09001;6008558010193;DEK QD CAT YELLOW 1LT;R 123.00;
QDE09005;6008558010186;DEK QD CAT YELLOW 5LT;R 421.50;
QDE10001;6008558010223;DEK QD CLEAR 1LT;R 113.50;
QDE10005;6008558010216;DEK QD CLEAR 5LT;R 392.00;
QDE11001;6008558010292;DEK QD FORD BLUE 1LT;R 123.00;
QDE11005;6008558010285;DEK QD FORD BLUE 5LT;R 421.50;
QDE12001;6008558010353;DEK QD GOLDEN YELLOW 1L;R 123.00;
QDE12005;6008558010346;DEK QD GOLDEN YELLOW 5LT;R 421.50;
QDE14001;6008558010537;DEK QD MERCEDES RED 1LT;R 113.50;
QDE14005;6008558010520;DEK QD MERCEDES RED 5LT;R 392.00;
QDE15001;6008558010506;DEK QD M F RED 1LT;R 123.00;
QDE15005;6008558010490;DEK QD M F RED 5LT;R 421.50;
QDE16001;6008558010599;DEK QD MID CHROME 1LT;R 123.00;
QDE16005;6008558010582;DEK QD MID CHROME 5LT;R 421.50;
QDE20001;;DEK QD PHTHALO BLUE 1LT;R 113.50;
QDE20005;6008558010674;DEK QD PHTHALO BLUE 5LT;R 392.00;
QDE21001;6008558010711;DEK QD PHTHALO GREEN 1LT;R 113.50;
QDE21005;6008558010704;DEK QD PHTHALO GREEN 5LT;R 392.00;
QDE22001;6008558010742;DEK QD RED OXIDE 1LT;R 113.50;
QDE22005;6008558010735;DEK QD RED OXIDE 5LT;R 392.00;
QDE23001;6008558010773;DEK QD SCARLET CHROME 1LT;R 123.00;
QDE23005;6008558010766;DEK QD SCARLET CHROME 5LT;R 421.50;
QDE24001;6008558010803;DEK QD MATT BLACK 1LT;R 113.50;
QDE24005;6008558010797;DEK QD MATT BLACK 5LT;R 392.00;
QDE25001;6008558010254;DEK QD VINTAGE GREEN 1LT;R 123.00;
QDE25005;6008558010247;DEK QD VINTAGE GREEN 5LT;R 421.50;
QDE25020;6008558010230;DEK QD VINTAGE GREEN 20LT;R 1,445.00;
QDE25200;;DEK QD VINTAGE GREEN 200LT;R 13,356.00;
QDE27001;6008558010872;DEK QD WHITE 1LT;R 123.00;
QDE27005;6008558010865;DEK QD WHITE 5LT;R 421.50;
QDE27020;6008558010858;DEK QD WHITE 20LT;R 1,445.00;
QDE27200;;DEK QD WHITE 200LT;R 13,356.00;
QDE28001;6008558010902;DEK QD YELLOW OXIDE 1LT;R 113.50;
QDE28005;6008558010896;DEK QD YELLOW OXIDE 5LT;R 392.00;
QDE29001;6008558010568;DEK QD MERCEDES WHITE 1LT;R 113.50;
QDE29005;6008558010551;DEK QD MERCEDES WHITE 5LT;R 392.00;
QDE30001;6008558009944;DEK QD BELL YELLOW 1LT;R 123.00;
QDE30005;6008558009937;DEK QD BELL YELLOW 5LT;R 421.50;
QDE31001;6008558010322;DEK QD FORD GREY 1LT;R 113.50;
QDE31005;6008558010315;DEK QD FORD GREY 5LT;R 392.00;
QDE32001;6008558010384;DEK QD J D GREEN 1LT;R 123.00;
QDE32005;6008558010377;DEK QD J D GREEN 5LT;R 421.50;
QDE33001;6008558010414;DEK QD J D YELLOW 1LT;R 113.50;
QDE33005;6008558010408;DEK QD J D YELLOW 5LT;R 392.00;
QDE34001;6008558010476;DEK QD M F GREY 1LT;R 113.50;
QDE34005;6008558010469;DEK QD M F GREY 5LT;R 392.00;
QDE35001;6008558016119;DEK QD P O RED 1LT;R 123.00;
QDE35005;6008558016102;DEK QD P O RED 5LT;R 421.50;
QDE37001;6008558016171;DEK QD INT ORANGE 1LT;R 123.00;
QDE37005;6008558016164;DEK QD INT ORANGE 5LT;R 421.50;
QDE44001;6008558023667;DEK QD FAST RED 1LT;R 123.00;
QDE44005;6008558023650;DEK QD FAST RED 5LT;R 421.50;
QDE45001;6008558024176;DEK QD NEW HOLLAND BLUE 1LT;R 123.00;
QDE45005;6008558024169;DEK QD NEW HOLLAND BLUE 5LT;R 421.50;
QDL01001;6008558010964;DEK QD LEMON YELLOW 1LT;R 123.00;
QDL01005;6008558010957;DEK QD LEMON YELLOW 5LT;R 421.50;
QDP01001;6008558011008;DEK QD RED OXIDE PRIMER 1LT;R 82.90;
QDP01005;6008558010995;DEK QD RED OXIDE PRIMER 5LT;R 277.00;
QDP02200;;DEK QD SELFPRIME GREY 200LT;R 10,671.00;
QUP01001;6008558011039;DEK GLOSS MAGIC BLACK 1LT;R 160.00;
QUP01005;6008558011022;DEK GLOSS MAGIC BLACK 5LT;R 514.00;
QUP03001;;DEK GLOSS MAGIC WHITE 1LT;R 160.00;
QUP03005;;DEK GLOSS MAGIC WHITE 5LT;R 514.00;
RAW0215;;MTS RAWLBOLT EYE M6 12MM;R 9.50;
RAW0220;;MTS RAWLBOLT EYE M8 14MM;R 13.50;
RAW0325;;MTS RAWLBOLT HOOK M6 12MM;R 9.50;
RAW0330;;MTS RAWLBOLT HOOK M8 14MM;R 13.50;
RAW0700;;MTS RAWLBOLT M5 9MM;R 6.50;
RAW0705;;MTS RAWLBOLT M6 12MM;R 7.00;
RAW0710;;MTS RAWLBOLT M8 14MM;R 8.00;
RAW0715;;MTS RAWLBOLT M10 16MM;R 12.00;
RAW0720;;MTS RAWLBOLT M12;R 30.00;
RAW0725;;MTS RAWLBOLT M16 25MM;R 72.50;
RCC120D;6003851871236;PL REM R/REM & CON/ETCHER 1LT;R 53.00;
RCC120J;6003851871229;PL REM R/REM & CON/ETCHER 3LT;R 138.00;
RCG400E;;PL REM GRAFFITI & GUNK REM 500;R 77.90;
RCG400J;;PL REM GRAFFITI & GUNK REM 3LT;R 392.20;
RCKL1213;6005721005413;RUW CHUCK KEYLESS 13MM 1/2;R 250.00;
RCKL3810;6005721005406;RUW CHUCK KEYLESS 10MM 3/8;R 197.50;
RCS60D;;PL REM GREASE & GRIME REM 1LT;R 34.60;
RCS60J;;PL REM GREASE & GRIME REM 3LT;R 76.60;
RCSHSS12.4;6005721005000;RUW HSS COUNTERSINK 12.4MM;R 177.50;
RCTC41000;6005721003006;RUW 10M CERAMIC TILE BIT;R 123.00;
REF1124D;6003851090132;PL GLAZECOAT CLEAR GLOSS 1LT;R 138.00;
REF1125C;6003851090200;PL GLAZECOAT MATT 5LT;R 468.00;
REF1125D;6003851090231;PL GLAZECOAT MATT 1LT;R 138.00;
REF502J;;PL FUNGICIDAL SOLUTION 100ML;R 80.10;
RF-PICWKIT-1;6005721052158;RUW PICTURE WIRE KIT (1);R 32.50;
RFDS115P40;6005721108138;RUW FLAP DISC 115MM P40;R 46.50;
