Stock Code;Bar Code;Stock Description;Retail Price Incl.;Count
NYL16-2;6.00572E+12;RUW NYLOCK NUT 16MM (2);16;
NYL20-2;6.00572E+12;RUW NYLOCK NUT 20MM (2);26.5;
OCC1C;6.00385E+12;PL ONE COAT CEILING WHITE 5LT;383.5;
OCC1D;;PL ONE COAT CEILING WHITE 1LT;99.3;
OVR002;;L/C GLOBE E14 40WATT OVEN LAMP;35.5;
OWS0525-10;6.00572E+12;RUW ONE WAY SCREW 5X25 (10);12;
OWS0532-10;6.00572E+12;RUW ONE WAY SCREW 5X32 (10);15;
OWS0545-10;6.00572E+12;RUW ONE WAY SCREW 5X45 (10);16.5;
P1A10U;6.00292E+12;EUREKA PADLOCK IRON K/A 20MM 2;37;
P1A20U;6.00292E+12;EUREKA PADLOCK IRON 30MM;28;
P1A40U;6.00292E+12;EUREKA PADLOCK IRON L/S 30MM;41.5;
P1A50U;6.00292E+12;EUREKA PADLOCK IRON 40MM;33.5;
P1A70U;6.00292E+12;EUREKA PADLOCK IRON K/A 50MM 3;181;
P1A90U;6.00292E+12;EUREKA PADLOCK IRON L/S 50MM;99.5;
P1B10U;6.00292E+12;EUREKA PADLOCK IRON K/A 20MM 3;54;
P1B80U;6.00292E+12;EUREKA PADLOCK IRON K/A 50MM 4;225;
P1C10U;6.00292E+12;EUREKA PADLOCK IRON 25MM;22;
P1C30U;6.00292E+12;EUREKA PADLOCK IRON K/A 30MM 3;87;
P1C40U;6.00292E+12;EUREKA PADLOCK IRON L/S 40MM;48;
P1D20U;6.00292E+12;EUREKA PADLOCK IRON K/A 30MM 6;166;
P1D50U;6.00292E+12;EUREKA PADLOCK IRON K/A 40MM 6;187;
P1D60U;6.00292E+12;EUREKA PADLOCK IRON 50MM;55.5;
P1D90U;6.00292E+12;EUREKA PADLOCK IRON K/A 60MM 2;178;
P1E10U;6.00292E+12;EUREKA PADLOCK IRON K/A 25MM 2;42;
P1E30U;6.00292E+12;EUREKA PADLOCK IRON K/A 40MM 3;97.5;
P1E40U;6.00292E+12;EUREKA PADLOCK IRON K/A 40MM 4;125;
P1F10U;6.00292E+12;EUREKA PADLOCK IRON K/A 25MM 4;81.5;
P1F80U;6.00292E+12;EUREKA PADLOCK IRON 60MM;81;
P1H10U;6.00292E+12;EUREKA PADLOCK BRASS K/A 20M 2;67.5;
P1H20U;6.00292E+12;EUREKA PADLOCK BRASS 30MM;69;
P1H40U;6.00292E+12;EUREKA PADLOCK BRASS L/S 30MM;79.5;
P1H50U;6.00292E+12;EUREKA PADLOCK BRASS 40MM;92.5;
P1H70U;6.00292E+12;EUREKA PADLOCK BRASS K/A 50M 3;472;
P1H90U;6.00292E+12;EUREKA PADLOCK BRASS L/S 50MM;179;
P1I10U;6.00292E+12;EUREKA PADLOCK BRASS K/A 20M 3;97;
P1I80U;6.00292E+12;EUREKA PADLOCK BRASS K/A 50M 4;599;
P1J10U;6.00292E+12;EUREKA PADLOCK BRASS 25MM;45.5;
P1J30U;6.00292E+12;EUREKA PADLOCK BRASS K/A 30M 3;199;
P1J40U;6.00292E+12;EUREKA PADLOCK BRASS L/S 40MM;98;
P1K20U;6.00292E+12;EUREKA PADLOCK BRASS K/A 30M 6;389;
P1K50U;6.00292E+12;EUREKA PADLOCK BRASS K/A 40M 6;499;
P1K60U;6.00292E+12;EUREKA PADLOCK BRASS 50MM;159;
P1K90U;6.00292E+12;EUREKA PADLOCK BRASS K/A 60M 2;498;
P1L10U;6.00292E+12;EUREKA PADLOCK BRASS K/A 25M 2;87.5;
P1L30U;6.00292E+12;EUREKA PADLOCK BRASS K/A 40M 3;277;
P1L40U;6.00292E+12;EUREKA PADLOCK BRASS K/A 40M 4;357;
P1M10U;6.00292E+12;EUREKA PADLOCK BRASS K/A 25M 4;173;
P1M80U;6.00292E+12;EUREKA PADLOCK BRASS 60MM;257;
P2A10U;6.00292E+12;EUREKA MOON DISCUS K/A 50MM 2;244;
P2A20U;6.00292E+12;EUREKA MOON DISCUS K/A 60MM 3;398;
P2A30U;6.00292E+12;EUREKA MOON DISCUS 70MM;175;
P2A40U;6.00292E+12;EUREKA MOON DISCUS K/A 70MM 3;423;
P2A50U;6.00292E+12;EUREKA MOON DISCUS K/A 70MM 2;298;
P2A60U;6.00292E+12;EUREKA MOON DISCUS K/A 80MM 2;351;
P2A80U;6.00292E+12;EUREKA HASP CYL CR/P 63MM;87;
P2A90U;6.00292E+12;EUREKA HASP & STAPLE 150MM;59;
P2C10U;6.00292E+12;EUREKA MOON DISCUS 60MM;137;
P2C70U;6.00292E+12;EUREKA MOON DISCUS 90MM;193;
P2C80U;6.00292E+12;EUREKA HASP & H/STAPLE 90MM;41.5;
P2D50U;6.00292E+12;EUREKA KEYHOLE LOCK;46.5;
P2D90U;6.00292E+12;EUREKA HASP & STAPLE 75MM BR/P;48.5;
P2E10U;6.00292E+12;EUREKA INS P/L BRASS 50MM;154;
P2E20U;6.00292E+12;EUREKA INS P/L BRASS 60MM;210;
P2E30U;6.00292E+12;EUREKA INS P/L BRASS 70MM;271;
P2E40U;6.00292E+12;EUREKA INS CP HRD KA 70MM 3;592;
P2E50U;6.00292E+12;EUREKA INS P/L BRASS 80MM;324;
P2E60U;6.00292E+12;EUREKA INS CP HRD KA 80MM 2;440;
P2E70U;6.00292E+12;EUREKA CUP/B LOCK WHITE 60MM;27.5;
P2E80U;6.00292E+12;EUREKA GATELOCK ROUNDED;149;
P2E90U;6.00292E+12;EUREKA GATELOCK ROUNDED K/A 2;246.5;
P2G10U;6.00292E+12;EUREKA INS IRON CP 70MM;150;
P2G20U;6.00292E+12;EUREKA INS IRON CP 80MM;169;
P2G30U;6.00292E+12;EUREKA INSURE P/STEEL CSE 80MM;225;
P2G50U;6.00292E+12;EUREKA INS CP HRD ST 90MM;256;
P2G70U;6.00292E+12;EUREKA CUP/B LOCK BROWN 60MM;26.5;
P2G80U;;EUREKA GATELOCK SQUAREBODY;149;
P2H60U;6.00292E+12;EUREKA PATIO LOCK BRONZE;140;
P2I10U;6.00292E+12;EUREKA P/LOCK & SHCL 30MM;69.5;
P2I20U;6.00292E+12;EUREKA P/LOCK & SHCL 40MM;104;
P2I30U;6.00292E+12;EUREKA P/LOCK SHOURDED 50MM;222;
P2I40U;6.00292E+12;EUREKA COMB LOCK RND;89.5;
P2I50U;6.00292E+12;EUREKA P/LOCK SOL/S RND 65MM;188;
P2I60U;;EUREKA PATIO LOCK SILVER;137;
P2I70U;6.00292E+12;EUREKA CUP/B LOCK 2L 51MM 4;101;
P2I80U;6.00292E+12;EUREKA CUP/B LOCK 2L 64MM 4;118;
P2I90U;6.00292E+12;EUREKA CUP/B LOCK 2L 76MM 2;75;
P2J10U;6.00292E+12;EUREKA LUGGAGE RESET 20MM;34.5;
P2J20U;5.00292E+12;EUREKA P/LOCK IRON SHRD 40MM;95;
P2J60U;6.00292E+12;EUREKA CAM LOCK 20MM;57;
P2K10U;6.00292E+12;EUREKA COMB LOCK BRS 20MM;78;
P2K20U;6.00292E+12;EUREKA COMB LOCK BRS 30MM;135;
P2K30U;6.00292E+12;EUREKA COMB LOCK BRS 40MM;194;
P2K40U;6.00292E+12;EUREKA P/LOCK LAM W/P 40MM;77;
P2K50U;6.00292E+12;EUREKA P/LOCK DIGITAL 35/40MM;92;
P2K60U;6.00292E+12;EUREKA CAM LOCK 25MM;57;
P2K70U;6.00292E+12;EUREKA CUP/B LOCK 2L;36;
P2K80U;6.00292E+12;EUREKA C/BOARD LOCK 2LEVER 64M;39.5;
P2L10U;6.00292E+12;EUREKA P/LOCK LAM 30MM;45.5;
P2L20U;6.00292E+12;EUREKA P/LOCK LAM 40MM;59.5;
P2L30U;6.00292E+12;EUREKA P/LOCK LAM W/PROOF 30MM;58.5;
P2L50U;6.00292E+12;EUREKA P/LOCK LAM K/A 40MM 3;159;
P2L60U;6.00292E+12;EUREKA P/LOCK LAM L/S 50MM;92.5;
P2L70U;6.00292E+12;EUREKA P/LOCK SOL LS 65MM;199;
P2L80U;6.00292E+12;EUREKA PADBOLT REG ZP 100MM;74.5;
P2L90U;6.00292E+12;EUREKA PADBOLT DBL ZP 100MM;68;
P2M10U;6.00292E+12;EUREKA QUATTRO H/S BRASS 40MM;157;
P2M20U;6.00292E+12;EUREKA QUATTRO H/S BRASS 50MM;221;
P2M30U;6.00292E+12;EUREKA QUATTRO H/S BRASS 60MM;299;
P2M40U;6.00292E+12;EUREKA P/LOCK LAM W/P 50MM;106;
PAN50-500G;6.00572E+12;RUW PANEL PIN 50X2.0MM (500GM;37.5;
PANP16-50G;6.00572E+12;RUW PANEL PIN 16X1.5MM (50G);11.5;
PANP20-50G;6.00572E+12;RUW PANEL PIN 20X1.6MM (50G);9;
PANP25-50G;6.00572E+12;RUW PANEL PIN 25X1.6MM (50G);9;
PANP32-50G;6.00572E+12;RUW PANEL PIN 32X1.6MM (50G);9;
PANP40-50G;6.00572E+12;RUW PANEL PIN 40X1.6MM (50G);9;
PANP50-50G;6.00572E+12;RUW PANEL PIN 50X2.0MM (50G);9;
PANP63-150G;6.00572E+12;RUW PANEL PIN 63X2.5MM (150G);14.5;
PB0125;6.00572E+12;RUW POZI BIT 1X25 (2);19.5;
PB0150;6.00572E+12;RUW POZI BIT 1X50 (1);17.5;
PB0225;6.00572E+12;RUW POZI BIT 2X25 (2);19.5;
PB0250;6.00572E+12;RUW POZI BIT 2X50 (1);21;
PC121;;LS POLISHING CREAM PC12 1KG;169.5;
PC12250;;LS POLISHING CREAM PC12 250GM;53;
PC12500;;LS POLISHING CREAM PC12 500GM;92.5;
PEM1000C;6.00385E+12;PL PROF L/SHEEN WHITE 5LT;487.5;
PEM1000G;6.00385E+12;PL PROF L/SHEEN WHITE 20LT;1637;
PEM600C;6.00385E+12;PL PROF ACRYLIC WHITE 5LT;275.5;
PEM600G;6.00385E+12;PL PROF ACRYLIC WHITE 20LT;939.5;
PEM900C;6.00385E+12;PL PROF SUPER MATT WHITE 5LT;353.5;
PEM900G;6.00385E+12;PL PROF SUPER MATT WHITE 20LT;1161;
PER2056;;MTS DOOR WEDGE RUBBER;17.5;
PET5003C;6.00385E+12;PL PLASCOTUFF 5000 TRANS. 5LT;1141;
PEX3002C;6.00385E+12;PL PLASCOTUFF 3000 BLACK 5LT;931;
PEX3004C;6.00385E+12;PL PLASCOTUFF 3000 GREY 5LT;972;
PEX3005C;;PL PLASCOTUFF 3000 ALUMIN. 5LT;966;
PFV1C;6.00385E+12;PL FLOOR CLEAR GLOSS 5LT;524.5;
PFV2C;6.00385E+12;PL FLOOR CLEAR SUEDE 5LT;524.5;
PGA1;6.00385E+12;PL GRIP ADDITIVE 200GR;40.7;
PHB000C;;INTERTHANE 990 WHITE 5LT;668.8;
PHB183C;;INTERTHANE 990 G/YELLOW 5LT;854.8;
PHD243C;;INTERTHANE L/ORANGE 5LT;711.9;
PHKS-2;6.00572E+12;RUW PICTURE HOOK LARGE (2);15;
PHKS-4;6.00572E+12;RUW PICTURE HOOK MEDIUM (4);29.5;
PHKS-6;6.00572E+12;RUW PICTURE HOOK SMALL (6);29.5;
PHX60C;;INTERTHANE 990 P/GREY 5LT;706.95;
PHY999C;;INTERTHANE BLACK 5LT;611.9;
PICP32-2;6.00572E+12;RUW PICTURE PLATE 32MM (2);11.5;
PINSP0225-10;6.00572E+12;RUW SPLIT PIN 2X25 (10);9;
PINSP0425-10;6.00572E+12;RUW SPLIT PIN 4X25 (10);15;
PINSP0440-10;6.00572E+12;RUW SPLIT PIN 4X40 (10);16.5;
PINSP0450-10;6.00572E+12;RUW SPLIT PIN 4X50 (10);18;
PINSP0525-10;6.00572E+12;RUW SPLIT PIN 5X25 (10);16;
PINSP0536-10;6.00572E+12;RUW SPLIT PIN 5X36 (10);19;
PINSP0550-10;6.00572E+12;RUW SPLIT PIN 5X50 (10);22;
PK2E;6.00385E+12;PL WOODCARE KNOTTING 500ML;125.5;
PL127C;6.00385E+12;PL GLATEX 8 CLEAR MATT 5LT;1846;
PL127D;6.00385E+12;PL GLATEX 8 CLEAR MATT 1LT;532;
PL127E;6.00385E+12;PL GLATEX 8 CLEAR MATT 500ML;274.7;
PL17C;6.00385E+12;PL GLATEX 8 WHITE 5LT;1846;
PL17D;6.00359E+12;PL GLATEX 8 WHITE 1LT;532;
PL17E;6.00385E+12;PL GLATEX 8 WHITE 500ML;274.7;
PL2D;6.00385E+12;PL GLATEX 8 U/COAT WHITE 1LT;321;
PL2E;6.00385E+12;PL GLATEX 8 U/COAT WHITE 500ML;183.4;
PL3D;6.00385E+12;PL GLATEX 8 METAL PRIMER 1LT;272.3;
PL3E;6.00385E+12;PL GLATEX 8 METAL PRIMER 500ML;183.4;
PL7C;6.00385E+12;PL GLATEX 8 CLEAR GLOSS 5LT;1846;
PL7D;6.00385E+12;PL GLATEX 8 CLEAR GLOSS 1LT;532;
PL7E;6.00385E+12;PL GLATEX 8 CLEAR GLOSS 500ML;274.7;
PMP1D;6.00385E+12;PL MELAMINE PRIMER GREY 1LT;125.4;
PNW10D;;PL S/P GLOSS HERITAGE GREEN 1L;148.1;
PNW10E;;PL S/P GLOSS HERITAGE GREEN 5L;504.4;
PNW1C;6.00385E+12;PL S/P GLOSS RUSSET 5LT;504.4;
PNW1D;;PL S/P GLOSS RUSSET 1LT;148.1;
PNW21C;6.00385E+12;PL S/P SUEDE RUSSET 5LT;566.5;
PNW21D;6.00385E+12;PL S/P SUEDE RUSSET 1LT;161.5;
PNW22D;6.00385E+12;PL S/P SUEDE AMBER 1LT;161.5;
PNW23C;6.00385E+12;PL S/P SUEDE MID BROWN 5LT;566.5;
PNW23D;6.00385E+12;PL S/P SUEDE MID BROWN 1LT;161.5;
PNW24C;6.00385E+12;PL S/P SUEDE BURNT UMBER 5LT;566.5;
PNW24D;6.00385E+12;PL S/P SUEDE BURNT UMBER 1LT;161.5;
PNW2C;6.00385E+12;PL S/P GLOSS AMBER 5LT;504.4;
PNW2D;6.00385E+12;PL S/P GLOSS AMBER 1LT;148.1;
PNW3C;6.00385E+12;PL S/P GLOSS MID BROWN 5LT;504.4;
PNW3D;6.00385E+12;PL S/P GLOSS MID BROWN 1LT;148.1;
PNW4C;6.00385E+12;PL S/P GLOSS BURNT UMBER 5LT;504.4;
PNW4D;6.00385E+12;PL S/P GLOSS BURNT UMBER 1LT;148.1;
PNYWG200;;LS NY GLOSS WHITE 200LT;10909;
PP500C;6.00385E+12;PL PROF FILLERCOAT 5LT;256.5;
PP500G;6.00385E+12;PL PROF FILLERCOAT 20LT;871;
PP700C;6.00385E+12;PL PROF PLASTER PRIMER 5LT;361;
PP700G;6.00385E+12;PL PROF PLASTER PRIMER 20LT;1339;
PRT9003C;;PL PLASCOTHANE 9000 TRANS. 5LT;959.5;
PRT90045;;PL PLASCOTHANE 9000 G/YELLOW 5;1017;
PRU9001C;6.00385E+12;PL PLASCOTHANE 9000 WHITE 5LT;838;
PSB600C;6.00385E+12;PL PROF DAMP PLASTER 5LT;557;
PSB600G;6.00385E+12;PL PROF DAMP PLASTER 20LT;2086;
PSS19C;;PL NC PRIMER SURFACER WHT 5LT;475.5;
PSU1G;6.01385E+12;PL TRUE COLOUR PR/SEAL/UND. 20;981.5;
PT1C;6.00385E+12;PL GLATEX 8 THINNERS 5LT;541.6;
PT1D;6.00385E+12;PL GLATEX 8 THINNERS 1LT;166;
PT2C;;PL THINNERS PT2 5LT;292.5;
PT2G;6.00385E+12;PL THINNERS PT2 20LT;1066;
PU800C;6.00385E+12;PL PROF GP UNDERCOAT 5LT;350.5;
PUC1C;6.00385E+12;PL PURECOAT CLEAR 5LT;614.5;
PUC27C;6.00385E+12;PL PURECOAT NAVY L/GREY 5LT;917;
PUGWP5;;LS PU GLASSCOAT SEALER WHITE 5LT;536.5;
PUR1C;6.00385E+12;PL UNIVERSAL REDUCER 5LT;271;
PVA01001;6.00856E+12;DEK ACRYLIC PVA WHITE 1LT;78;
PVA01005;6.00856E+12;DEK ACRYLIC PVA WHITE 5LT;236;
PVA01020;6.00856E+12;DEK ACRYLIC PVA WHITE 20LT;867.5;
PVA02020;6.00856E+12;DEK ACRYLIC PVA PASTEL 20LT;1026;
PWP01001;6.00856E+12;DEK PINK WOOD PRIMER 1LT;96.6;
PWP01005;6.00856E+12;DEK PINK WOOD PRIMER 5LT;329;
PWP01020;6.00856E+12;DEK PINK WOOD PRIMER 20LT;1240.5;
PWP01500;6.00856E+12;DEK PINK WOOD PRIMER 500ML;67;
QCP01001;6.00856E+12;DEK QUICKPRIME 1LT;114.5;
QCP01005;6.00856E+12;DEK QUICKPRIME 5LT;402;
QDE01001;6.00856E+12;DEK QD BATTLESHIP GREY 1LT;113.5;
QDE01005;6.00856E+12;DEK QD BATTLESHIP GREY 5LT;392;
QDE02001;6.00856E+12;DEK QD BLACK 1LT;113.5;
QDE02005;6.00856E+12;DEK QD BLACK 5LT;392;
QDE02020;6.00856E+12;DEK QD BLACK 20LT;1429.2;
QDE07005;6.00856E+12;DEK QD CASE BLACK 5LT;421.5;
QDE08001;6.00856E+12;DEK QD CASE RED 1LT;123;
QDE08005;6.00856E+12;DEK QD CASE RED 5LT;421.5;
QDE09001;6.00856E+12;DEK QD CAT YELLOW 1LT;123;
QDE09005;6.00856E+12;DEK QD CAT YELLOW 5LT;421.5;
QDE10001;6.00856E+12;DEK QD CLEAR 1LT;113.5;
QDE10005;6.00856E+12;DEK QD CLEAR 5LT;392;
QDE11001;6.00856E+12;DEK QD FORD BLUE 1LT;123;
QDE11005;6.00856E+12;DEK QD FORD BLUE 5LT;421.5;
QDE12001;6.00856E+12;DEK QD GOLDEN YELLOW 1L;123;
QDE12005;6.00856E+12;DEK QD GOLDEN YELLOW 5LT;421.5;
QDE14001;6.00856E+12;DEK QD MERCEDES RED 1LT;113.5;
QDE14005;6.00856E+12;DEK QD MERCEDES RED 5LT;392;
QDE15001;6.00856E+12;DEK QD M F RED 1LT;123;
QDE15005;6.00856E+12;DEK QD M F RED 5LT;421.5;
QDE16001;6.00856E+12;DEK QD MID CHROME 1LT;123;
QDE16005;6.00856E+12;DEK QD MID CHROME 5LT;421.5;
QDE20001;;DEK QD PHTHALO BLUE 1LT;113.5;
QDE20005;6.00856E+12;DEK QD PHTHALO BLUE 5LT;392;
QDE21001;6.00856E+12;DEK QD PHTHALO GREEN 1LT;113.5;
QDE21005;6.00856E+12;DEK QD PHTHALO GREEN 5LT;392;
QDE22001;6.00856E+12;DEK QD RED OXIDE 1LT;113.5;
QDE22005;6.00856E+12;DEK QD RED OXIDE 5LT;392;
QDE23001;6.00856E+12;DEK QD SCARLET CHROME 1LT;123;
QDE23005;6.00856E+12;DEK QD SCARLET CHROME 5LT;421.5;
QDE24001;6.00856E+12;DEK QD MATT BLACK 1LT;113.5;
QDE24005;6.00856E+12;DEK QD MATT BLACK 5LT;392;
QDE25001;6.00856E+12;DEK QD VINTAGE GREEN 1LT;123;
QDE25005;6.00856E+12;DEK QD VINTAGE GREEN 5LT;421.5;
QDE25020;6.00856E+12;DEK QD VINTAGE GREEN 20LT;1445;
QDE25200;;DEK QD VINTAGE GREEN 200LT;13356;
QDE27001;6.00856E+12;DEK QD WHITE 1LT;123;
QDE27005;6.00856E+12;DEK QD WHITE 5LT;421.5;
QDE27020;6.00856E+12;DEK QD WHITE 20LT;1445;
QDE27200;;DEK QD WHITE 200LT;13356;
QDE28001;6.00856E+12;DEK QD YELLOW OXIDE 1LT;113.5;
QDE28005;6.00856E+12;DEK QD YELLOW OXIDE 5LT;392;
QDE29001;6.00856E+12;DEK QD MERCEDES WHITE 1LT;113.5;
QDE29005;6.00856E+12;DEK QD MERCEDES WHITE 5LT;392;
QDE30001;6.00856E+12;DEK QD BELL YELLOW 1LT;123;
QDE30005;6.00856E+12;DEK QD BELL YELLOW 5LT;421.5;
QDE31001;6.00856E+12;DEK QD FORD GREY 1LT;113.5;
QDE31005;6.00856E+12;DEK QD FORD GREY 5LT;392;
QDE32001;6.00856E+12;DEK QD J D GREEN 1LT;123;
QDE32005;6.00856E+12;DEK QD J D GREEN 5LT;421.5;
QDE33001;6.00856E+12;DEK QD J D YELLOW 1LT;113.5;
QDE33005;6.00856E+12;DEK QD J D YELLOW 5LT;392;
QDE34001;6.00856E+12;DEK QD M F GREY 1LT;113.5;
QDE34005;6.00856E+12;DEK QD M F GREY 5LT;392;
QDE35001;6.00856E+12;DEK QD P O RED 1LT;123;
QDE35005;6.00856E+12;DEK QD P O RED 5LT;421.5;
QDE37001;6.00856E+12;DEK QD INT ORANGE 1LT;123;
QDE37005;6.00856E+12;DEK QD INT ORANGE 5LT;421.5;
QDE44001;6.00856E+12;DEK QD FAST RED 1LT;123;
QDE44005;6.00856E+12;DEK QD FAST RED 5LT;421.5;
QDE45001;6.00856E+12;DEK QD NEW HOLLAND BLUE 1LT;123;
QDE45005;6.00856E+12;DEK QD NEW HOLLAND BLUE 5LT;421.5;
QDL01001;6.00856E+12;DEK QD LEMON YELLOW 1LT;123;
QDL01005;6.00856E+12;DEK QD LEMON YELLOW 5LT;421.5;
QDP01001;6.00856E+12;DEK QD RED OXIDE PRIMER 1LT;82.9;
QDP01005;6.00856E+12;DEK QD RED OXIDE PRIMER 5LT;294;
QDP02001;;DEK QD SELFPRIME GREY 1LT;83;
QDP02200;;DEK QD SELFPRIME GREY 200LT;10671;
QUP03001;6.00856E+12;DEK GLOSS MAGIC WHITE 1LT;157.5;
QUP03005;6.00856E+12;DEK GLOSS MAGIC WHITE 5LT;514;
RAW0215;;MTS RAWLBOLT EYE M6 12MM;9.5;
RAW0220;;MTS RAWLBOLT EYE M8 14MM;13.5;
RAW0325;;MTS RAWLBOLT HOOK M6 12MM;9.5;
RAW0330;;MTS RAWLBOLT HOOK M8 14MM;13.5;
RAW0700;;MTS RAWLBOLT M5 9MM;6.5;
RAW0705;;MTS RAWLBOLT M6 12MM;7;
RAW0710;;MTS RAWLBOLT M8 14MM;8;
RAW0715;;MTS RAWLBOLT M10 16MM;12;
RAW0720;;MTS RAWLBOLT M12;30;
RAW0725;;MTS RAWLBOLT M16 25MM;72.5;
RC1;;LS RUBBING COMPOUND 1KG;80.5;
RC500;;LS RUBBING COMPOUND 500GM;48.5;
RCC120D;6.00385E+12;PL REM R/REM & CON/ETCHER 1LT;53;
RCC120J;6.00385E+12;PL REM R/REM & CON/ETCHER 3LT;138;
RCG400E;;PL REM GRAFFITI & GUNK REM 500;77.9;
RCG400J;;PL REM GRAFFITI & GUNK REM 3LT;392.2;
RCKL1213;6.00572E+12;RUW CHUCK KEYLESS 13MM 1/2;250;
RCKL3810;6.00572E+12;RUW CHUCK KEYLESS 10MM 3/8;197.5;
RCS60D;;PL REM GREASE & GRIME REM 1LT;34.6;
RCS60J;;PL REM GREASE & GRIME REM 3LT;76.6;
RCSHSS12.4;6.00572E+12;RUW HSS COUNTERSINK 12.4MM;177.5;
RCTC41000;6.00572E+12;RUW 10M CERAMIC TILE BIT;123;
REF1124D;6.00385E+12;PL GLAZECOAT CLEAR GLOSS 1LT;150.5;
REF1125C;6.00385E+12;PL GLAZECOAT MATT 5LT;512;
REF1125D;6.00385E+12;PL GLAZECOAT MATT 1LT;150.5;
REF502J;6.00385E+12;PL FUNGICIDAL SOLUTION 100ML;80.1;
RF-PICWKIT-1;6.00572E+12;RUW PICTURE WIRE KIT (1);32.5;
RFDS115P40;6.00572E+12;RUW FLAP DISC 115MM P40;46.5;
RFDS115P60;6.00572E+12;RUW FLAP DISC 115MM P60;46.5;
RFDS115P80;6.00572E+12;RUW FLAP DISC 115MM P80;46.5;
RFP01005;6.00856E+12;DEK RAFTER COAT BLACK 5LT;201;
RFP01020;6.00856E+12;DEK RAFTER COAT BLACK 20LT;748.5;
RFP02005;6.00856E+12;DEK RAFTER COAT BROWN 5LT;201;
RFP02020;6.00856E+12;DEK RAFTER COAT BROWN 20LT;748.5;
RHSABSS2;6.00572E+12;RUW HEX ARBOR 9.5M 32-10MM;126.5;
RHSFH300;6.00572E+12;RUW HACKSAW FRAME 300MM HM;119;
RHSW1000;6.00572E+12;RUW AXE SPLITTING 1KG;307.5;
RIC8120;;MTS HAND WEEDER RACO 330MM;43;
RIC8710;;MTS SHEAR HEDGE ALL METAL 550MM;450.5;
RIC8745;;MTS SHEAR LOPPING HOOK HIGH GRD 775MM;612.5;
RIC8755;;MTS SHEAR LOPPING PROF BYPASS 825MM;891;
RJ-T150RIFF;6.00572E+12;RUW JIGSAW BLADE 2PK T150RIFF;116;
RKHB66;6.00572E+12;RUW WINDOW SCRAPER;16.5;
RKHFB81;6.00572E+12;RUW UTILITY KNIFE FIXED BLADE;63.5;
RKNFU165;6.00572E+12;RUW UTILITY FOLDING KNIFE;143;
RMB1C;6.00385E+12;PL BITUMINOUS ALUMINIUM 5LT;669.5;
RNDH12-6;6.00572E+12;RUW CUP HOOK ROUND 12MM (6);6;
RNDH19-6;6.00572E+12;RUW CUP HOOK ROUND 19MM (6);6;
RNDH25-6;6.00572E+12;RUW CUP HOOK ROUND 25MM (6);6.5;
RNDH32-6;6.00572E+12;RUW CUP HOOK ROUND 32MM (6);12.5;
RNDH40-4;6.00572E+12;RUW CUP HOOK ROUND 40MM (4);9;
RPAPC1060;6.00572E+12;RUW MAGNETIC 1/4 BIT HOLDER;71;
RPDI225;6.00572E+12;RUW DRYWALL INDENTER PH2X25;13;
RPSQC225;6.00572E+12;RUW SQUARE BIT NO2 2/CARD;19.5;
RR1C;;PL RUST REMOVER 5LT;194.1;
RR1E;6.00364E+12;PL RUST REMOVER 500ML;42.5;
RRA220D;6.00385E+12;PL REM A/P PAINT REMOVER 1LT;89.5;
RRA220J;6.00385E+12;PL REM A/P PAINT REMOVER 3LT;242.5;
RRH520J;6.00385E+12;PL REM H/P COATINGS REMOVER 3L;256;
RRM40;;PL REM M/L PAINT REMOVER 2.5LT;168.55;
RRM40D;;PL REM M/L PAINT REMOVER 1LT;72.25;
RRM45001;;DEK RUST REMOVER HIGH STRENGTH 1LT;60;
RRM45005;;DEK RUST REMOVER HIGH STRENGTH 5LT;161;
RS0VH04;6.00572E+12;RUW ORBITAL VELCRO 93X185 P180;37.5;
RS15PSET;6.00572E+12;RUW SCREWDRIVER 15PCE + BLADES;109;
RSAEF3X100;6.00572E+12;RUW SCREWDRIVER EL/ACE 3X100;33.5;
RSAEF3X75;6.00572E+12;RUW SCREWDRIVER EL/ACE 3X75;33;
RSAEF4X100;6.00572E+12;RUW SCREWDRIVER EL/ACE 4X100;40;
RSAEF4X75;6.00572E+12;RUW SCREWDRIVER EL/ACE 4X75;38.5;
RSAEF5X150;6.00572E+12;RUW SCREWDRIVER EL/ACE 5X150;43.5;
RSAMF3X75;6.00572E+12;RUW SCREWDRIVER ME/ACE 3X75;34;
RSAMF4X100;6.00572E+12;RUW SCREWDRIVER ME/ACE 4X100;42.5;
RSAMF6X150;6.00572E+12;RUW SCREWDRIVER ME/ACE 6X150;58;
RSAPH1X80;6.00572E+12;RUW SCREWDRIVER PH/ACE PH1X80;52;
RSAPH2X100;6.00572E+12;RUW SCREWDRIVER PH/ACE PH2X100;59;
RSAPZ1X80;6.00572E+12;RUW SCREWDRIVER PZ/ACE PZ1X80;48;
RSAPZ2X100;6.00572E+12;RUW SCREWDRIVER PZ/ACE PZ2X100;59;
RSASET6P;6.00572E+12;RUW SCREWDRIVER ACE SET 6PCE;229;
RSBS010;6.00572E+12;RUW SAND BELT 3PK 75X533X100GT;55;
RSOCH04;6.00572E+12;RUW ORB/CLAMP S/S 93X230 P180;16;
RSOCH07;6.00572E+12;RUW ORB/CLAMP S/S 115X280 P180;19.5;
RSWS120-10;6.00572E+12;RUW ROOF SCREW + SEAL 120MM;24;
RSWS65-10;6.00572E+12;RUW ROOF SCREW & WASHER 65MM (10);17;
